,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
156,B000JMKXYW,"[0, 0]",4,"Didn't know if I would like this but it was very interesting and thought provoking, especially when you consider the time it was written. An easy enjoyable read.","12 14, 2012",A2PS5MUXE34QIE,"M. Wabich ""Freespirit715""",Good Mark Twain story,1355443200
157,B000JMKXYW,"[0, 0]",5,I am re-doing an on stage production of Mark Twain and his writings. This year I was going to bring out some of his more critical views on organized religion. Captain Stormfield was just the beginning of my very convenient Kindle research.,"12 29, 2013",A38TASUAQMQOQN,T. A. Voss,Twain is still the best,1388275200
158,B000JMKXYW,"[17, 17]",4,"This is Twain's satire of contemporary religious mores. It was the last fiction he published in his lifetime, and like much of his later work, it's slightly cynical and very sarcastic, although more upbeat than, for example, _Letters from the Earth_ -- mankind comes across as looking fairly silly overall, but on the whole positive.Probably of most interest to Twain fans who want to read everything of his that they can, or to scholars writing on Twain's religious views, more than to casual Twain readers. It's mildly amusing throughout, but no more than that, and Twain certainly wrote many other works that were more entertaining and more insightful.It's a fairly short read, at 630 kindle ""locations"".","09 25, 2009",A1KPDKD7VYRE3B,T. S.,"Not Twain's best work, but not his worst",1253836800
159,B000JMKXYW,"[0, 0]",5,I have been a fan of Mark Twain ever since I found we share a birthday. I am glad I found this story.,"12 30, 2013",AM02OPW4RQ33A,"Vicki G. Russell ""V. Russell""",Big Fan,1388361600
160,B000JML1QG,"[0, 0]",5,"Great book.  I always like fairy tales.  For some, the tales are a bit morbid and not suitable for children of today.  Guess I am not sure what I have been told that.  I guess the reason is that TV is the primary culture-resources input allowed by parents and society to pickle the minds of today's children since there is no requirement for an education that would allow them to read?I recommend Grimm because the stories allow those that can read the opportunity to exercise their mind in the &#34;original&#34; virtual space (imagination).Get it!  It's free!","11 14, 2013",AALR6CRH97JG1,"Amazon Customer ""NoClue-Really!""","Stories for use in the ""original"" virtual space!",1384387200
161,B000JML1QG,"[0, 0]",5,Love this!  This book has several stories I had heard as a child and a few I had never heard or read.  Wonderful book!,"03 31, 2013",A2O40ZU0GTO2KA,auntmom,Grimm's Fairytales,1364688000
162,B000JML1QG,"[0, 0]",5,I fell in love with the show and thought I would read the stories themself. Thease stories are so twisted. But a fantastic read.,"09 7, 2013",A2PH33CNTK1X6U,BettyBoop,Always good,1378512000
163,B000JML1QG,"[67, 69]",2,"Note the title.  This is a selection of fairy tales, in fairly poor translation, not the full ""Grimm's Fairy TALES"", or ""Household Stories"" collection.  There are places where the stories seem to drop off or change direction suddenly mid-stream.  ""The Little Brother and Little Sister"", for example, is missing a paragraph that is in other versions, which is needed to follow the plot.A few stories seem to have no point or plot at all, or added endings, although ""Catherine and Frederick"" is only a little worse here than in other versions I have found.  Most of the good stories are repeated in better collections.Only notable bits:""Bearskin"" is one that isn't in every collection of Grimm's Tales, and I found it enjoyable.  I prefer the stories like this and ""The Six Swans"", in which the day is won through persistence and cleverness. Also, he cheats the devil, which is always a nice touch. Many of these stories are solved through nothing more interesting than dumb luck.This version of ""The Frog Prince"" has a very beautiful beginning, but the rest of the story is disjointed, uninspired, and annoying.Overall it was very uneven, and next time I'll search Project Gutenberg for the full tales.","10 11, 2010",ARGCDQPW6JWQR,BlueFairy,Poor Selection.,1286755200
164,B000JML1QG,"[0, 0]",4,I'm glad I now have a new version of Grimm's stories. I grew up reading Grimm and Andersen and I lost my old storybooks many years ago. It's comforting to reread them now.,"05 10, 2012",A3LH80QTXOUQEN,Charlie,Old fairy tales,1336608000
165,B000JML1QG,"[0, 0]",4,"This is a pretty good collection of the Grimm Fairy Tales. It was translated into pretty simple English. This is just a few of the Grimm's stories and there are a lot other books out there with more than just these stories. This was a good quick read of some of the Grimm Fairy Tales, and I would recommend it to someone who is looking for a quick read of a selection of the Grimm Tales.","01 29, 2012",A3BKD3SDJ3YMEH,Damon163,Pretty Good Collection,1327795200
166,B000JML1QG,"[0, 0]",2,"Though these be the tales of the brothers, the tales are incorrect.  These stories are happy tales while the tales written by the brothers were horrid and without a happy ending.","04 20, 2013",A1PSYTEX4HIVAC,DimPoint,Incorrect,1366416000
167,B000JML1QG,"[0, 0]",5,"For those who haven't yet read the Grimm's Tales but have only heard about them, please take time to sit down and see what the age of fairy tale telling produced in its early days. From these we have the basis for many modern day tales that are written.","02 19, 2014",AF703M0D6NSKR,H.C. Heartland,Age Old Classic,1392768000
168,B000JML1QG,"[0, 0]",5,"what can i say ? classic fables at their best from the brothers grimm. great stories, great fantasy..give your mind a workout with these classic tales.","12 6, 2013",A3LUQLGVWVH4BZ,john hancock,"what can i say ? classic fables at their best from the brothers grimm. great stories, great fantasy..give your mind a workout wi",1386288000
169,B000JML1QG,"[0, 0]",5,Fun stories to read to my children.They are always asking me to read them a favorite from the book. Excellent writer Jacob Grimm. Every child should have someone read to them!,"11 11, 2013",A3IXR7QBV0TW1X,Kathy Fleming,Grimm's Fairy Tails,1384128000
170,B000JML1QG,"[0, 1]",1,"Never realized the fairy tales we have heard all our life were based on such horrible tales. I thought this was a good book to have on hand for my grandchildren, but I would not read or allow them to read this.","12 1, 2013",A2UD0N0LPO9YM0,lrm,Horror!,1385856000
171,B000JML1QG,"[0, 0]",2,It had never sunk in to me that these stories were so grim and horrid.  I thought I was getting a book of children's fairy tales that I could read to my grandchildren!  Be forewarned!,"07 4, 2013",A2Q27OP8IVKVU3,"L. WILLIAMS ""Truth Seeker""",Bad idea,1372896000
172,B000JML1QG,"[0, 0]",5,I absolutely LOVE THIS BOOK. I turn on the read to me feature and listen to these stories every night. I am so familiar with the stories in this book that I know them by heart. This book gets all stars in my opinion.,"07 8, 2013",A2IPZR62RKDSAV,Melody Stanley,My fairy story book,1373241600
173,B000JML1QG,"[0, 0]",5,"This is a fascinating collection of collected stories, many different versions of one another. If you are interested in these fairytales, I would advise for you to get various published stories of the Brothers Grimm's tales.","04 14, 2013",A3PMV0LPE6HTLQ,Miss H. Holmes,GFS,1365897600
174,B000JML1QG,"[0, 0]",2,Not exactly what I remember the stories to be but this might be a different version then the one I was read.,"12 19, 2012",A2DWN2MQYWKGNX,PinkieFairy,Grimm's Fairy Stories,1355875200
175,B000JML1QG,"[0, 0]",5,Many of the tales aparently have been cosmeticly rendered by Disney and that ilk.  These are a gas.  If you have not read them since childhood I recommend them to you.,"01 14, 2011",A36OQ45P8W6IYE,Robert Hall,Wern't you a child once,1294963200
176,B000JML1QG,"[0, 0]",5,I am not a real big fan of fairy tales but these fairy tales are always a very good read.,"06 5, 2013",A276RSP2TXV3CX,TechGeek,Great Stories,1370390400
177,B000JML1QG,"[221, 226]",4,"This is a greatest-hits grab bag of 25 stories from the Grimm's Fairy Tales collection, unillustrated, and apparently taken from the 1884 Margaret Hunt translation. Good collection of the highlights, but there are more complete collections (for example,Household Tales by Brothers Grimm) available for free in the kindle store.List is:The Goose-GirlThe Little Brother and SisterHansel and GrethelOh, if I could but Shiver!Dummling and the Three FeathersLittle Snow-WhiteCatherine and FrederickThe Valiant Little TailorLittle Red-CapThe Golden GooseBearskinCinderellaFaithful JohnThe Water of LifeThumblingBriar RoseThe Six SwansRapunzelMother HolleThe Frog PrinceThe Travels of Tom ThumbSnow White and Rose RedThe Three Little Men in the WoodRumpelstiltskinLittle One-eye, Two-Eye, and Three-Eyes","06 7, 2010",A1KPDKD7VYRE3B,T. S.,Grimm's Greatest Hits,1275868800
178,B000JML1QG,"[0, 0]",5,"I was excited to re-read this. It's been years, and each tale came back as a vivid reminder of my youth. A great book!","06 21, 2011",A2OZNIS9RL7OZV,Vincent Hobbes,who doesn't love Grim's Fairy Tales,1308614400
179,B000JML2H4,"[0, 0]",3,"I thought it would be sweet to share these with my son but all in all, they left me with a negative impression.  Some of the prayers have a looming undertone.","11 28, 2012",A38ZV2FL84EUF5,Amazon Customer,I prefer free form prayer,1354060800
180,B000JML2H4,"[0, 0]",4,"lots of prayers, a little to old for my grandchildren. they are 2 and 3.  so we will just keep till they get into school.","02 2, 2014",A2TQE2AF176XE7,Amazon Customer,prayer,1391299200
181,B000JML2H4,"[0, 0]",3,"I teach my children to pray to the Lord as if they are speaking to their best friend, open, honest, and in modern language. This had too many 'thy's and thou's' for me and my family, but others may find it helpful in their walk with God.","03 1, 2012",A1C55AI5AR9F10,Brandy,Not for me,1330560000
182,B000JML2H4,"[0, 0]",5,"This book has many prayers that children should know.  With them on my kindle, I can easily teach them to our Sunday school class that we have just started.  I also enjoyed reading the prayers that were new to me.","05 19, 2014",A1BWH5QZWF2U2G,Sylvie,Love it!,1400457600
183,B000JML2H4,"[0, 0]",4,Great beginning prayer book for children. Excellent way to teach them the habit of prayer. It can be used by all denominations and Christian faiths.,"05 9, 2014",A1Q8QKKXDN0E3G,"T. Scott ""Paranormal Investigator""",Little Folded Hands,1399593600
184,B000JML5JY,"[1, 1]",4,"Written poetically. But the horror of the trenches, he does not come too close.He sees the war from the stage. The wanton destruction of civilian buildings, churches, public buildings is just another step on the road of history. From the destruction of the Alexandrian library-up to the current Coronation Hiroshima. Nothing has changed. It is just waiting for things to come.He could imagine the horror only partially. The book does not fall into the category of war propaganda. It's the surprise, the mourning over the extinction of cities that have grown over the centuries.","03 19, 2013",A3BF95GP1ZQYFS,Alexander,A poetic observer,1363651200
185,B000JML5JY,"[0, 0]",4,"The book is the authors account of a portion of France after Germany's attempts at occupation during WWI.  The author is quite descriptive as he documents the scenes of death and destruction throughout his stay on the front lines.  I found the book of interest both politically and historically.  If one is seeking a glimpse of history through the eyes of someone that was present at the time, you should not be disappointed.  The book is somewhat short but a good read nevertheless.","05 26, 2014",A1YRYH5LD5W189,"Chileman ""SSandy""",Over There: War Scenes on the Western Front,1401062400
186,B000JML5JY,"[1, 1]",4,I liked this book.  It gave an insight into the lives and activities of France during thr First World War as it pertained to the civilians and troops without the ususl tumult of actual warfare.-,"07 6, 2013",A312GV8IURIC5E,Gordon Whiteman,Highly recommended,1373068800
187,B000JML5JY,"[19, 20]",5,"The title of this book is a phrase used by the British and Americans during World Wars 1 and 2 to indicate continental Europe, where the fighting was taking place. This book was written during World War 1. The Western Front in the subtitle is the line where the westward-moving German army was being met by the armies of the countries they were invading. Arnold Bennett was a novelist who was Director of Propaganda for France at the Ministry of Information during the war. That's the background, on to the book...Bennett tells of the time he spent moving from town to town in France and Belgium along the Front. He is always escorted by a military officer, and they often walk through trenches and have to take cover if an artillery shell explodes nearby. He frequently goes into detail about towns and buildings that have been damaged or destroyed by the Germans. It's not a very personal book- he seldom writes about people he meets or relates conversations. Occasionally he muses on the absurdity of what the Germans are doing, and what it is costing in terms of people's lives and livelihoods. His cynicism shines through at those moments. The book will be best enjoyed by war buffs, but it's short, and an excellent description of a war zone, so I recommend it to people who don't normally read war books as well.","04 5, 2010",A39A6B9YR9R0L6,Phil,Life on the Western Front during World War 1,1270425600
188,B000JML5JY,"[1, 1]",5,"This was very well-written, in a romantic style.  At times, the author romanticizes war, then vilifies it.  Not that he is confused, I think that's how they related to things in that period.It still amazes me, and angers me, as a Belgian, how Germany managed to survive as a nation.  To call them brutes or barbarians and murderers is not enough.  What they perpetrated on Europe in two world wars is beyond comprehension.  After viewing the wanton, unnecessary, almost childish destruction caused by the retreating Germans, the author actually hopes that one German city will be levelled entirely, as punishment, retribution, and as a lesson to future Germans that wars of expansion in Europe are unwanted and will be avenged.  This did not happen.Author tours the French and British trenches and rear areas, giving amazing insight into the French military psyche at the time.  That part, I enjoyed the most.  People who ridicule French military prowess have no idea of what they speak, and are, certainly, no students of history.","02 2, 2013",AMYS6YEEYSNB1,"rakkasan3_187 ""rakkasan""","Short, But A Great Read",1359763200
189,B000JMLBHU,"[0, 0]",4,"A manual on desert island survival in its own right, this book besides having the old Verne slow build to a climax that I love so much has a LOT of interesting little asides that give a lot of information about attitudes and behaviour of the time, from the treatment of the the castaways towards each other, the land around them, and the animals.  Worth reading.","06 29, 2014",A19V8I1LEHA1YW,"Alexander Hollins ""Author, Reader, Editor, Tired""",A classic for a reason,1404000000
190,B000JMLBHU,"[0, 0]",5,"I remember going to the movie theatre when about 56/7 yrs old. with my cousin 4 years older.  We enjoyed it so much that we staye through a second showing--and got into huge trouble!  I saw the book's availability and realized that I'd never actually read the book.  It did not disappoint.  At our upcoming family reunion, I'd like to share that movie experience with my grandkids--but am sending them the book to enjoy first.","05 1, 2013",A3J5D9XN0QT9AG,Allrie,Trouble,1367366400
191,B000JMLBHU,"[0, 0]",3,"this was an Ok book, but slow at times, I actually put it down and read something else and then came back, the second part was better, when  other people came into the story","07 23, 2013",A33EX8MZYBV0YI,alone with books,the Mysterrous Island,1374537600
192,B000JMLBHU,"[0, 0]",4,"Classic. What else needs to be said. An adventure classic, you must remember when Verne was writing the world was a very different place.","01 15, 2013",A3HK1FZVP03IIC,Amazon Customer,Classic,1358208000
193,B000JMLBHU,"[0, 0]",4,"I read the who thing on my phone.  Enjoyed it a lot but, not as much as King Salomon's Mine which, is also free","04 11, 2013",A27EEX3H2CB70G,Amazon Customer,Good Story,1365638400
194,B000JMLBHU,"[0, 0]",5,KEEPS YOU INTERESTED.  RECOMMEND TO ANY AGE. GENUINE MASTERPIECE EVERYONE SHOULD READ.  VERY GOOD FOR CHILDREN.  MAKES A WONDERFUL GIFT.,"01 29, 2013",A1BKERTS8SPHER,Amazon Customer,THE MYSTERIOUS ISLAND,1359417600
195,B000JMLBHU,"[0, 0]",4,"This classic is a must read, especial for anyone who has read 20,000 Leagues .. Even if you simply watched Walt Disney's early film adaptation your sure to enjoy this story. There are a few place where it drags a bit and some of the language usage is dated, but that some how seems to add to it's charm.","10 17, 2012",A9GPEIJ6JS3UE,Amazon Customer,Jules Verne is arguably one of the great writters,1350432000
196,B000JMLBHU,"[0, 0]",4,Simply outstanding even though I've read it before.  Verne is an outstanding writer for a n y generation.  Offer this to your children.,"11 6, 2013",AB3EF5PVHCBHY,"Amazon Customer ""reader""",Mysterious Island,1383696000
197,B000JMLBHU,"[0, 0]",5,"I would highly recommend this classic to everyone from young teens to our most senior adults.  Warning it is a long, involved tale that can't be read in one evening.  Since every character is a man, it is a less than sentimental journey.  Though they are definitely some tearful scenes.  One character is a former slave, but is treated as the others' equal though somewhat condescendedly.  I enjoyed looking back at a culture and customs that are long gone.  And no spoilers, but you may want to read another Verne classic when done with this one...","04 29, 2014",A1OTZWCK1NLDP8,"Amy ""AmyGeb""",What a fascinating look at life over a century ago.,1398729600
198,B000JMLBHU,"[0, 0]",5,Adventure seekers and literature aficionados alike will be satisfied  with this rich story of a group of castaways who come  together in the name of survival on a remote island in the Pacific.,"08 11, 2013",A27M1QT078AGZ2,"Andrew Van Cleave ""Drew""",A Must Read For Every Generation,1376179200
199,B000JMLBHU,"[0, 0]",5,"I could not take myself out of the book once I got started.  It had a great amount of mystery, some of which could be figured out  (especially if you are familiar with Jules Verne) however, there were a lot of twists and turns the kept me guessing.  He must have done a tremendous amount of research to be able to describe all the things he had these character had to do in order to survive.  Like I said, Very Educational.","01 30, 2014",A1239X8WATIZ3K,Anita M. Nichols,Educational Mystery,1391040000
200,B000JMLBHU,"[0, 0]",5,The author had a great story line. Brought each character to life and had quite an interesting ending. Didn't see the ending coming. Will recommend book to friends and family.,"06 15, 2014",A3MC71A07AH7S3,Barbara Porter,The Mysterious Island,1402790400
201,B000JMLBHU,"[0, 0]",5,Who could not enjoy a Jules Verne story.  This was as entertaining as all the others and very interesting as the men stranded on the island came up with ways to survive being on the island.,"12 12, 2013",AHCMI8B03QE3B,"Bill L. Stephens ""Book Reviewer""",What can you say--it is a Jules Verne book.,1386806400
202,B000JMLBHU,"[0, 0]",3,"I enjoyed this book but had trouble following the story.i can recommend it,but I have enjoyed others more.it is a good book if you like this kind of story.","05 11, 2013",A1BKVWXTMOSN47,blueridge boy,the mysterious island,1368230400
203,B000JMLBHU,"[4, 6]",2,"I know it's by a classic author & I feel I should join the positive reviewers here, but I'm afraid I can't.The book starts well enough, with a daring prisoner-of-war camp escape, by balloon, followed be a harrowing flight through the storm & a forced landing on a Pacific Island. Then the plot weakens....One of the book's biggest mysteries must be that, whilst huge numbers of indiginent Pacific islanders evolve by scratching out a living fishing off a sand-bar of an island, this extemely large, visible (it has a huge mountain in the middle) island, remains undiscovered. A pity because this surely must be one of the most verdant, farming-friendly, mineral wealthy islands on Earth. It is also extremely well-stocked with all manner of useful, & tasty beasts. Our heroes, in a few short years, manage to become completely self-sufficient & are soon spoilt for choice as to where to abide & what to have for supper.I would estimate that a full eighty percent of the plot is dedicated to the ingenious, almost miraculous, development of the island's bounty. Our five heroes are the most innovative of castaways; nothing is beyond them. During their time on the island they have the know-how & resources to produce bricks, pottery, ironware, gunpowder, nitro-glycerene, etc. etc., even introducing a telegraph system & no detail is spared in the descriptions of each operation. As a consequence the book reads like a cross between Handyman's Journal, Construction Weekly & Farming Monthly.The castaways are a deadly boring bunch. They quickly become firm friends; respectful, tolerant & pass their time in mutual hero-worship & devotion. They are such a 'hail-fellow & well met' group that there is a complete absence of any sort of jealousy, resentment, discontent or moaning; indeed a complete absence of any emotional excitement.There is a mystery involved but I didn't feel it worth the effort of wading through the massive amount of technical details to find out the end result.Look here for blandness & do-it-yourself tips; look elsewhere for adventure.","07 30, 2011",A5CA9579GD7HJ,Bob Jarvis,Handyman's Journal,1311984000
204,B000JMLBHU,"[0, 0]",5,One of the better fiction books I've read in a long time. Jules Verne is a master at subtly building suspense!,"12 5, 2012",A2M7R6TNMH5YZN,BrentW,Great book!,1354665600
205,B000JMLBHU,"[0, 0]",4,"It was quite a good read, got a little carried away but still interesting,  it did show what people could do when working together","10 22, 2013",A3BJC6NP2RQVTK,Bundy,Island,1382400000
206,B000JMLBHU,"[0, 0]",4,"Again, if you've already seen the movie, this book only serves to clear up a lot of things in the movie that didn't make sense.  I wish I had read the book first, then I wouldn't be so jaded.","11 23, 2013",A3JH1L2JTX27EX,"C. A. Isbell ""bassistann57""",The Mysterious Island (Jules Verne),1385164800
207,B000JMLBHU,"[0, 0]",5,Great suspense story! Kept me guessing till the end. No story like a classic by this author...great work. Really enjoyed it.,"08 27, 2013",A2BYPERST90D9F,Centenarychic,A good mystery,1377561600
208,B000JMLBHU,"[1, 1]",4,"A good and interesting story well told.  Actually, the book is a tour-de-force of survival techniques.  It is a proverbial field manual for survival on a semi-tropical island encapsulated within the framework of a novel, providing that one had the ability to recognize and identify all the plants and minerals found within its pages and had the ability to transform these into those uses identified by the author.","06 22, 2010",A1EZLLHWJULK2K,Coolfire,Survival Manual,1277164800
209,B000JMLBHU,"[0, 0]",3,"After our children saw the latest movie based on Jules Verne's books, we decided to let them read the original.  The story moves a little slowly (normal for the time-frame and writing style), and there are some funny ideas about natural science, but the storyline is good adventure.","12 31, 2012",A3P9S4BNKUQTN8,dadisme,"Bad science, good story",1356912000
210,B000JMLBHU,"[0, 0]",5,"I finally read this book last month and enjoyed every chapter. It shows how they managed to survive on the island by making tools and items in their cave. This book is by far one of the best ""stranded on an island"" books you could hope for. It is probably one of Jules Verne's best. The inhabitants of an island are banded together and when they get into a tight spot, there is a mysterious force that always helps out. This force is not revealed until nearly the end. I highly recommend it to everyone.","06 17, 2013",A364FCKDHBELOU,Daggorath,Glad I've finally read this classic!,1371427200
211,B000JMLBHU,"[0, 0]",5,"Read this book years ago and enjoyed it then, however, I enjoyed it even more reading it on my Kindle. What has inspired me about this book is the people in the book on the island are very different, yet come together to work together and survive. Yes, I know that there are lots of reviews on this book, however, what I want to say to you is that if you are looking for a book that will inspire you that you can survive anything, then read this book.And if read in a low time in your life, it will be meaningful to you to see the right answer. This is what I found that this book did for me, it helped me see what is important and what is not.","03 10, 2014",ABDR6IJ93HFIO,"Daisy ""Daisy S""","A story of determination, a group finding answers and most of all HOW TO SURVIVE!",1394409600
212,B000JMLBHU,"[0, 0]",3,"I almost regret taking the time to read this book. It could have been condensed into 30 pages and would have been a nice afterward to 20,000 leagues under the sea.  As it is, it was not really worth reading as a standalone story.","11 2, 2010",A25J168NSTHMYW,David A. Sifre,I read it all...but not really glad that I did.,1288656000
213,B000JMLBHU,"[0, 0]",4,"Every child should read 20,000 leagues under the sea, a classic adventure.  Following that with just a little prompting they should be intrigues to read this sequel of what happened to Captain Nemo and the Nautilus.  There are a classic few books that in my viewpoint children should be exposed to Tom Sawyer (and its sequel Huckleberry Finn), Last of the Mohicans, Animal Farm,  The Hobbit, Tarzan, Harry Potter, A Yankee in King Arthurs Court...This book is not as good as 20,000 Leagues but if their interest has been peaked tehy may stll wade through this novel and reading these classics is by far a better activity for children than video games.","06 29, 2014",AU58Q4M7NCYC9,"David G ""science fiction and fantasy  fanatic""","a classic every child should read - sequel to 20,000 leagues",1404000000
214,B000JMLBHU,"[0, 0]",4,Reading this story took me back to my youth. It reminded me of when the school library was my favorite  place in school. I was where my imagination soared to places I could only dream about.,"10 5, 2013",A29P258A0VUSNE,David M. Eavey,A CLASSIC SAGA,1380931200
215,B000JMLBHU,"[0, 0]",5,Not at all what I had expected. I was thinking it would be like the movie but was very pleasantly surprised.,"04 20, 2013",A17T41LJTDQ7G7,David R. Grover,Fantastic book,1366416000
216,B000JMLBHU,"[0, 0]",5,"I have an illustration to describe what a good job Jules Verne did: My husband, who is dislexic, does not prefer reading as pleasure at all. We read together (me reading aloud) all the time. However, with The Mysterious Island, I couldn't tear him away from it! He downloaded it onto his phone so that he could read in his spare time. It's a breakthrough, folks! Excellent, exciting, educational read.","11 15, 2012",A2B4V0I7PZ52AK,Dawn,"Engaging, educational, one-of-a-kind read!",1352937600
217,B000JMLBHU,"[0, 0]",5,"As old as this story is, I had never read it. Love Kindle free classics for android. I love the writing style and language. Very descriptive. A great author, a great sci-fi mind. Very enjoyable read.","09 6, 2012",A3FWBS6XTPB69L,"DeniseG ""Denise K. Glass""","Good, light reading",1346889600
218,B000JMLBHU,"[0, 0]",5,"This is a typical Jules Vern with all the advanced science beyond the times.A very good read, hard to put down sometimes.","04 4, 2014",A26PSLYZJI43DO,Dennis J. Duguay,Good Book,1396569600
219,B000JMLBHU,"[4, 4]",4,"I very much enjoyed this Jules Verne book.  It kept my interest most of the time.  I did think that some of the descriptions of the castaways' creations were lengthy.  I also thought that a lot of what he wrote, he had never actually experienced any of these things, so was a bit naive.  But this book definitely makes one think what they would do in such circumstances.","07 6, 2009",A3MUGIN5K98XD7,Dragon Lady,Pleasurable read,1246838400
220,B000JMLBHU,"[0, 0]",5,"I came into the book expecting it to be great, and I was surprised that it exceeded even my own inflated expectations. I've read many of Jules Verne's works, and I can sat that I was thoroughly amused the whole time I was reading this book. I've come to the realization that very few writers today even come close to the marvelous works that were wrought by hands such as Jules Verne. Would I recommend it? YES! If you enjoy a little bit of Sci-Fi, a lot of adventure, some laughs, and some good time well spent you'll love reading Jules Verne's &#34;The Mysterious Island&#34;.","04 6, 2014",A0089401235VSN3Z6F3HK,Draven Valverde,Every Bit Better Than Expected,1396742400
221,B000JMLBHU,"[0, 0]",5,Captivating and engaging. Truly a most pleasurable classic worthy of late night attention. I look forward to more books like this.,"09 5, 2013",A3BUEPC13BW94V,Dr. Who?,Great reading,1378339200
222,B000JMLBHU,"[0, 0]",5,"You can't go wrong with Jules Verne. His scenes are so graphic, accurate and well-researched and it draws you into the story.","04 28, 2014",A1ZTIIU0V1KTFC,e_Book Lover,Jules Verne at his finest,1398643200
223,B000JMLBHU,"[0, 0]",3,"One of the few Verne books that are a disappointment, and have a poor and unbelievable plot that drags on.","12 8, 2013",A2RFN1PQDVN5ZV,El Coolios,overly complex,1386460800
224,B000JMLBHU,"[14, 14]",3,"I could easily be talked into giving this four stars for its high adventure, intriguing mystery and appealing characters. You've got to love a book that grabs you right from the beginning:""Are we rising again?"" ""No on the contrary."" ""Are we descending?"" ""Worse than that, captain! We are falling!"" ""For heavens sake heave out the ballast!"" ""There! The last sack is empty!"" ""Does the balloon rise?"" ""No!"" ""I hear a noise like the dashing of waves! The sea is below the car. It cannot be more than 500 feet from us!"" ""Overboard with every weight!...everything!""I must say, that listening to this (via the Kindle's speech feature while I was driving) was better than having to read all those exclamation points, but I was hooked and enjoyed the vicarious adventure.Jules Verne's MYSTERIOUS ISLAND embraces the ever-popular story line of men surviving--even thriving--on a deserted island, but instead of getting there by shipwreck, these men have escaped from a Civil War Richmond under siege in a hot air balloon and are blown thousands of miles off course in the grip of a raging storm. Eventually, their balloon loses air and they fall into the sea and are washed up on an island. There they establish a settlement, and with remarkable know-how, tenacity, and courage, they make quite a nice life for themselves that lasts about four years, despite the challenges of tempest, wild animals, injuries, pirates, and, most intriguingly, a mysteriously benevolent but invisible presence that seems to defy the castaways' belief that they are alone on the island.This book was written in 1874, and must surely have been influenced by SWISS FAMILY ROBINSON which was written in 1812. The similarities are striking in the remarkably clever things the castaways envisioned, built or fabricated to ensure their comfort and safety...everything from their lodging and outbuildings to a small sailing ship. Between them, they conveniently brought extensive knowledge of engineering, sailing, ship-building, astronomy, geography, botany, and chemistry.The book does bog down occasionally, and the 19th century language is somewhat stilted. Every conversation seemed to include a ""my boy"" or ""my man""  or ""my friend"" (e.g., ""'No doubt, my boy,' answered the engineer...""). The characters were ennobled by the author to be unrealistic paradigms of 19th century virtue: industrious, courageous, practical, and compassionate.But these are quibbles in the face of the pleasure given by such a good story, and the way Jules Verne tied this book in with the story from 20,000 LEAGUES UNDER THE SEA was an interesting and unexpected twist. This book is a classic for a reason.","02 12, 2011",AFFGYGNO989PD,"Elizabeth H. Cottrell ""RiverwoodWriter""",Rollicking adventure,1297468800
225,B000JMLBHU,"[0, 0]",4,In true Jules Verne style - rich descriptions - real characters - adventures and action.  Downloaded by mistake but thoroughly glad I did.,"06 20, 2013",A1FAEDGP3ML7U,Emnz,Classic,1371686400
226,B000JMLBHU,"[0, 0]",5,"This book captivated me. It's characters are interesting and their story amazing. You may find some of the descriptions a bit long, but they do add dimension to the characters. You should read this book if you like adventure, action and suspense. If you enjoyed 20,000 Leagues Under the Sea, you`ll like this.","03 25, 2013",A1IY8ZSOG9C8QZ,Erika Simone Thiessen,Fascinating,1364169600
227,B000JMLBHU,"[0, 0]",5,I always have loved Jules Verne because he was the creator of steampunk. This book is a true classic making it worthwhile my time!,"03 12, 2013",AQDNTXKJ68MYE,Ezekiel Carsella,A Jules Verne classic,1363046400
228,B000JMLBHU,"[0, 0]",5,"This tale had everything, something historical, lots of action, characters with a sense of cooperation, imagination, and a unique way of making do with what they found. Plus I found the fate of Captain Nemo.","01 9, 2013",A2DW6JF7JLDAFD,frog,Great Story,1357689600
229,B000JMLBHU,"[0, 0]",5,I have all my Verne favorites downloaded to my Kindle Library so that I can always have them at the touch of a finger and easy to share with my daughter!  I recommend keeping your favorite classics in your digital library.,"03 24, 2014",A1E33ER4JG5B11,Gigi111,Just love Verne,1395619200
230,B000JMLBHU,"[0, 0]",5,WONDERFUL! Jules Verne gives plausible possibilties for escapes in a hot air balloon in the midst of a hurricane. The volcanic island that the later meeting with their mystery person is just perfect. I wish I had even a tiny bit of Jules Verne's talent for writing. I love his science and his explanations that are neither didactic nor boring. And the characters are wonderful as well! SUCH a good read!,"07 4, 2014",A5R9VN67IOQLS,"Grammar To Go ""ProfNPD""",WONDERFUL! Jules Verne gives plausible possibilties for escapes in ...,1404432000
231,B000JMLBHU,"[0, 0]",5,"I first read this book about 50 years ago, and I enjoyed it as much now as I did then. I couldn't have realized at that time, that I was  reading a precursor to MacGyver, Lost, Lassie, and countless other books, movies and TV shows. Jules Verne was a genius, and his writing style was absolutely delightful. Unfortunately a book worded thus today would realize only the sale of about ten copies. (I tried to imitate his style. It didn't work.)","01 12, 2014",A2GC867SN37ICD,Harold Zimmerman,Earned the right to be considered a classic.,1389484800
